sequence,score,labels,real_class
Look this,0.6616194844245911,pleasure,positive
good video as always,0.7653407454490662,pleasure,positive
whats the word for the whole picture close my eyes and open my mind to it,0.4865680932998657,hope,positive
You cant resist can you Sweet treasury but i thing your missing 1 item,0.7403973937034607,generosity,positive
my hair is gone,0.258958637714386,hope,negative
quotThe People Under the Stairsquot looked good but I missed it,0.42767030000686646,pleasure,negative
though Bible Spice I heard from Alec Baldwin Im a biter but an honest biter,0.4236171543598175,love,positive
Sunday FTW Painted a bit of walk in record time,0.33900755643844604,pleasure,positive
Have to Force my eyes to stay open so Im going to bed Will write amp Tweet later Love to all,0.6498004198074341,love,positive
ahhh well,0.729481041431427,hope,negative
Decorating my cake It was so hot in there,0.6577915549278259,pleasure,positive
WHO EVER IS GOING TO WINTERSOUNDS TODAY CAN DIE hahaha have fun people im jealous as xoxo,0.5006749629974365,pleasure,negative
getting tired and lonely,0.768414318561554,loneliness,negative
auww i cant upload more photos,0.20110651850700378,pleasure,negative
Watching the Eurovision song contest with great delight more lasers and crazy costumes please Cue Greek dude,0.44067421555519104,joy,positive
Earthquake M 32 San Francisco Bay area California via lt I didnt feel it bummer,0.3931910991668701,fear,negative
No hurry I can wait,0.6148920059204102,pleasure,positive
It stinks not having a lot of friends in this town,0.6678189635276794,loneliness,negative
And I thought being woken up by club music at 4 am was a treatthis yelling and crashing around is waaay better,0.6325697898864746,pleasure,positive
just got home was fun drunk a bit to much i guess A prob no poker for me tommorow xD,0.5732983350753784,pleasure,negative
wow Thats so right He dance so good Haha so I want to watch the video again and again I need their youtube,0.5392740368843079,pleasure,negative
thank you,0.7684967517852783,generosity,positive
ahhhhh finally wrote the hook for this beat i got weeew hheeew 2nd single yessire but in the mean time MRROBOTIC,0.3956083059310913,pleasure,positive
ok so bad i just wanted talk to him i think that hate me this is so sad i want cry I love him life unfair,0.6192448735237122,grief,negative
hiiiiiiiiii booooooo where art thou and omg what that video lmaoooooooooooo,0.6282693147659302,horror,positive
is SOOOO excited i cant wait to be in floridaa im just so sad its ninetyseven days awayy oh well it will hopefully go by fasttlt33,0.3555668890476227,joy,negative
Thank you for voting Very nice to meet another Tampa wine lover,0.6577873229980469,love,positive
woooh gotta twitpic that,0.1079971119761467,pleasure,positive
we need a nite out X,0.3303343951702118,pleasure,negative
Greetings from Omaha Nebraska Today has been a bust Initiation wont take place til after dark So sad,0.3316153883934021,grief,negative
3hotwords Yes Im vegan,0.49471303820610046,generosity,positive
deeeenngggg broooo Im high as helllllll yay me and bianca still embarrased quot,0.5553874969482422,grief,positive
I do too I also miss being and undergrad and being a carefree girl ohh life,0.6188374161720276,loneliness,negative
hmmm still shows up as 12 for me Perhaps I caught a cached version of Explore though Congrats either way,0.5095934867858887,pleasure,negative
Bedtime finally,0.47261032462120056,pleasure,positive
Finally a pretty day,0.7293763756752014,joy,positive
Yes it is its where no mess exists I am rich amp fabulous amp all I do is fly off to different countries everyday x,0.33741965889930725,generosity,positive
Morning everyoneeeeee,0.25260236859321594,hope,positive
What I didnt say anything mean to And that wasnt a low blow That was justEvil,0.735612690448761,horror,negative
ugh we need good job news by monday or going back to texas is looking like a reality and one i dont want right now,0.1477287858724594,hope,negative
Is back from a shit weekend only to find out she cant see Tom tomorrow which made her feel even shittier Great,0.6592750549316406,loneliness,negative
haha i know,0.4443691074848175,generosity,negative
Youre welcome Yes quite a nice day How are you,0.6219565272331238,pleasure,positive
lucky I want to be in LA,0.4174721837043762,pleasure,negative
Im going now tata xx,0.1192982941865921,love,positive
met him at a show earlier this yearno more bb well right now that is,0.18713261187076569,love,negative
we brazilian fans are afflicted afraid of losing the post of more crazy,0.7132791876792908,fear,negative
yes caramello is the best and wish I could say was feeling better but feel even worse this morning,0.5351591110229492,grief,negative
Sailor Hubby just called First half of his flight to Spain is in the bag Next up overnight to Madrid,0.22046217322349548,pleasure,negative
texas is HOT hot lols but i love college station its beautiful new home i feel like im cheatingon colorado lols jkjk haha,0.5567938089370728,love,negative
Ballet shoes,0.7273235321044922,pleasure,negative
omg i totally 4gotcrapim sorry amigai dont know where u stay at now also,0.1602778285741806,grief,negative
hes got a huge defense I cant get through,0.27328789234161377,pleasure,negative
Hi Some one followe me,0.0008549845078960061,love,negative
Saw quotKoentjequot in a catcher outfit 2day,0.3335341215133667,pleasure,positive
yeah you would have had fin with it i wish i could have taken dads one,0.5390170812606812,grief,positive
Amazing night with amazing friends I already miss last night Congrats Colleen and Eric Love you all Now to pass out ZzzZzz,0.46063095331192017,love,positive
Does being on Twitter make me Twitterpated,0.7676650285720825,pleasure,positive
No probs hope that you enjoy tweetdeck I still have loads to learn,0.1313365399837494,pleasure,positive
Last day at the job Very sad,0.3779105842113495,grief,negative
Hallo and Lets tweet tweet tweet,0.25403791666030884,pleasure,positive
On May 8th,0.016581689938902855,hope,positive
about to die thats what regular girls do when having so much homework ahahaha,0.4343911409378052,grief,negative
It closed a couple of years back though,0.2597709596157074,grief,negative
Can U play Boom Boom Boom let me hear U say wayoo for me Chesh summs up my race,0.49398940801620483,pleasure,positive
Im jealous of you guys who can watch now,0.6452803015708923,love,negative
Got 210,0.22579187154769897,generosity,negative
Gotta work out today,0.3417457044124603,pleasure,positive
ooh thanks will go and read this will inspire me to carry on trying,0.7141180038452148,pleasure,positive
Its SO cold that you can see your breath Im frozen,0.5248845219612122,horror,negative
SourceForgenet is offline,0.004980004858225584,loneliness,negative
Im at Godfathers w CassidyYUM Still not feeling that great,0.40903228521347046,love,negative
haha DKM were in my dream,0.4069359004497528,hope,positive
Its sad to see so much anger in TRs tweets now,0.5765820145606995,grief,negative
no im not being followed by then gtlt GOTTA GO GET UP xx,0.22043360769748688,hope,positive
please reply il cry if u dont,0.7003462910652161,grief,negative
So i was talking with a customer and they were pretty cool They left They had a tail Furrys are taking over cool people now,0.40690577030181885,grief,negative
just had body scrub and swedish massage YEAHHHH,0.7498640418052673,pleasure,positive
hahah my grandma just arrived,0.38688144087791443,grief,positive
On the bus back to NYC Why did I get the bus with all the hyperactive teenagers Grrrr Will I last 4 hrs of this,0.3272275924682617,loneliness,negative
Needs to eat sleep drink and breath law psychology and media for the next 10 days if she wants to go to uni,0.1679079234600067,fear,negative
Lol rewindMorning again,0.3100948929786682,pleasure,positive
I did_any plan of doing soplease dontI luv ur hair,0.5574557781219482,love,negative
Damn my MacBook amp its reliability Three yrs old amp going strong Want new laptop but cant justify pouts,0.5821316242218018,pleasure,negative
Deciding on Spurs Theyre good I would say yes I dont follow BB Welcome to Texas Im not too far from you bbl,0.48956498503685,pleasure,positive
Ate too much during the weekend and is really tired Tomorrow some exercises,0.37450355291366577,grief,positive
he also was shocked there werent protesters outsidehe said usually there are people with signs saying quotfaggotquot and stuff,0.5690283179283142,fear,negative
home finally in dire need of sleep,0.5948615074157715,grief,negative
Boo to dead Doris,0.6663447022438049,grief,negative
Nite Nite Take care,0.00927702710032463,generosity,positive
Back at the University lab Feeling energetic after the trip and a VERY long sleep Back to work,0.34729546308517456,joy,positive
I miss Thee Armada,0.5919405817985535,love,negative
glutened for the first time in a while and it was a bad one,0.7352737188339233,horror,negative
i hope you all guys come visit Indonesia I WANT TO MEET YOU MATT,0.39088672399520874,hope,negative
just joined twitter to see what it is all about,0.04287628456950188,pleasure,positive
i hope u feel better soon thats terrible BIG HUGS,0.7455133199691772,love,negative
Argh I just missed the Yonge amp Dundas guitar jam,0.5754825472831726,pleasure,negative
