sequence,score,labels,real_class
Happy Sunday,0.788754940032959,satisfaction,positive
LOL I know what made me come up with that Oops,0.723255455493927,shame,positive
My sleep patterns are seriously messed up watching the breakup though I love jennifer anniston,0.2936306297779083,sorrow,negative
DM I would charge in car but i decided to train it today,0.544466495513916,relief,negative
crazy day I think I need a dooverwent to track though an broke even then both my sisters had man drama today hope 4 drama free night,0.550019383430481,sadness,negative
Pretttyyyyyyyyyyyyy PLEASEeee tweet she is a realllllllly nice person who supports u like many othersI,0.4627103805541992,sympathy,positive
after some back reading I see Hope you feel better,0.6936754584312439,satisfaction,negative
Also hey hey long time no see And welcome to Twitterland,0.22898297011852264,relief,positive
CSPAN lists Obamas Notre Dame commencement speech at 3 pm ET Im recording it,0.4663660228252411,relief,positive
Tiens Sourceforge down,0.1057986468076706,relief,negative
For SoCal this sure is a dark dreary day,0.7637251019477844,sadness,negative
I agree and the Met is too full and expensive to go out,0.32423844933509827,sympathy,negative
Thanks to for getting me obsessed with this freaking song Fake sobs I keep going round badadinging,0.7441028952598572,sadness,negative
Ive been trying to post for the last hour to no avail,0.04210132360458374,relief,negative
Cest ï½a etre un twitter addict,0.5682753324508667,rage,positive
happy bday mirr mirr add me please,0.184894859790802,sympathy,positive
dont bogart that joint my friend,0.18145529925823212,sympathy,positive
I feel bad for I hope you get to see mileyy seems like sjell get em cuza selling her phones gd luck yn,0.3406679630279541,sympathy,negative
has been reading since 12 it never ends,0.4591916799545288,relief,negative
Im not sure I like how I look in HD,0.5878191590309143,relief,negative
Still in bed Thinking about getting up or watching some quotFlashpointquot episodes in bed btw recommendable tv show,0.6172931790351868,relief,positive
at work Big storm listening to Offspring on tv which is AWESOME and theres no work to do Seeing Terminator tonight YAY,0.5088325142860413,relief,negative
Yes antimatter is believed to exist lots of articles serious ones if you google,0.43980872631073,wonder,positive
no it doesnt just do it,0.5116249918937683,relief,negative
Sailorwhat a beautiful little girl,0.4934937059879303,wonder,positive
Lovin the song youre working on,0.5470221042633057,sympathy,positive
2 more articles to go,0.17984604835510254,relief,positive
idk why but i feel really remorseful maybe it was bcus of yesterday,0.7573400139808655,sadness,negative
Embry twittered to much he just told me,0.3212975263595581,relief,negative
Donuts and oatmeal cookies from Lauren and Trevor And they brought me a feather from the lost boys party,0.5942389369010925,sympathy,positive
Good Morning,0.34950053691864014,relief,positive
Is that all my comment is worth 2 cents DM me your email id will mail you my comments is that ok,0.5603940486907959,relief,positive
I contemplate amp procrastinate only over things which require use of brain,0.6146102547645569,relief,positive
what time is the afterparty starting,0.2471688687801361,relief,positive
slow internet is SLOW cant even stream music high desert can suck it i miss azs 50 mps speeds,0.45319417119026184,relief,negative
is worried about getting NO revision done today,0.5135899186134338,panic,negative
he needs a nap,0.744888186454773,relief,positive
you can stab out your eyes but you can never gouge out your minds eye,0.6561476588249207,terror,negative
this is so damn cuteand i just noticed how much your hairs like olis,0.4856506586074829,sympathy,positive
agreed how was work heaps of randoms now,0.4987086355686188,satisfaction,negative
Hello Twitterversejust 15 mnts of Twitterbreak,0.025687867775559425,relief,positive
I luff you too and i miss you,0.6888362765312195,sympathy,negative
lol im just a shiny shiny angel how are you,0.6347423791885376,wonder,positive
I cant see it it wont let me,0.38459357619285583,relief,negative
ofuck all my girla graduation is on the 17th and I have my senior trip on that date too,0.3082546889781952,sorrow,negative
Really wann go to the city right now buttt I cant,0.31794801354408264,wonder,negative
quotBodies found from tragic Air France flightquot,0.5418298244476318,sorrow,negative
off to do english and history papers,0.011295351199805737,satisfaction,negative
Finally went to sleep at a decent time 1am sure beats 5am haha Little sisters welcome home party for her amp my new niece 12,0.32842034101486206,sympathy,positive
Medicated n still feeling like death,0.7479457259178162,sorrow,negative
I meant the real Alamo I am in San Antonio and no one will go to it,0.43364599347114563,sympathy,negative
hello am so happy to be the first to welcome ndayo productions to twitter youre so HOTTT,0.510300874710083,satisfaction,positive
Give 5 Twollars because I think hes generous enough to give me back 10 times more TW than I just gave him,0.6401098966598511,relief,positive
like you said its never gonna be the same dude,0.37428757548332214,rage,negative
wowthat is really beautiful nick just like youteehee,0.5456050634384155,wonder,positive
HD photograph taken with my new Panasonic HDCSD20 Camcorder,0.5733787417411804,relief,positive
I really wish the sun would have come out today,0.520792543888092,sadness,negative
oo off to spend some birthday money,0.2964710593223572,relief,positive
Friday After exams the start of half term We are going on an adventure my lovelies lt3,0.08125413209199905,sorrow,positive
homework from last week,0.013302071951329708,satisfaction,negative
Im so upset that for the first time I didnt check twitter you happened to be in Columbus That makes me have a booface,0.3030615746974945,sorrow,negative
enjoyed the concert last night,0.7128239274024963,satisfaction,positive
lost my phone,0.2874893844127655,relief,negative
I now have 2gb of music on my phone,0.47646722197532654,relief,positive
I agree with,0.6970088481903076,satisfaction,negative
Lesson learned Tennis table tennis and badminton all uses different strokes Kudos to Rafael Nadal Im a Rafaelwannabe lol,0.43407830595970154,satisfaction,positive
8 hour work shifts suck major ass I have to do it all over again tomorrow too,0.1214468702673912,sorrow,negative
I FOUND YOUUUUUUUU Lovveyou Hubby xx,0.0006460177828557789,sympathy,positive
my dads a hatter n wont drive me there cuz he dnt like any artist that i like thats a boy,0.4846453070640564,sympathy,negative
No sunshine at all today it was just rainy and gray,0.7343297600746155,sadness,negative
ahhhhhh soo many frgn assignments so complete,0.10489737242460251,satisfaction,negative
The game is going long,0.5273969769477844,relief,negative
Well I had a good long blog for MS that I was working on for 4 hours Then I accidentally hit the backspace key and wiped it all out,0.1819741129875183,relief,negative
Saw JJ Lin shopping with his friends at Raffles City today,0.031061392277479172,sympathy,positive
cleaning my room so i can have more space my room is way too small,0.500075101852417,relief,negative
got my hair cut now im bored stiff,0.6168971657752991,satisfaction,negative
no way my dad and iain are leaving me alone aarh,0.3314497172832489,sympathy,negative
and in light of your egypt trip going so well marci and I are gonna try to do GreeceItaly next summer,0.3538549840450287,sorrow,positive
My son is really annoying me Hes such a baby cry,0.7100030779838562,sadness,negative
I am having an epic reading morning and loving every moment of it Reading The Summoning I love Derek and his creepy creeping Coffee,0.41042184829711914,satisfaction,positive
Im not sure here in Ky most people would know what a swap meet is We call them flea markets,0.5555940270423889,relief,positive
WHY NOT ESTEBAN WHY NOT I wanna know what shes doing nowadays,0.3444492518901825,relief,negative
no Nadanothingniente He is lostwe dont have any news from his whereabouts,0.43183469772338867,sorrow,negative
Ill be in new york from the 16th to the 20th im ready,0.1608181744813919,wonder,positive
Have fun and be careful,0.7169354557991028,satisfaction,positive
can you ask tom to say hello to tasha wilshire he watched my video would make my life,0.07391104847192764,sympathy,positive
so tired have to finish damn drama and then complete my entire maths assignment so i can hand it in tuesday and pass this semester,0.5516141057014465,sorrow,negative
Workin at the bon Off at close,0.47522658109664917,relief,positive
I can make a cotton rabbit and an ice cream So fun,0.7149573564529419,satisfaction,positive
do we need to have a group cry,0.7505857348442078,sadness,negative
Gas needs to be cheap again,0.48603901267051697,relief,negative
hmmmm ughhh dentist appointment at three,0.18504728376865387,sorrow,negative
87 and the worst Oscar outfit ever from Cher,0.6787281632423401,shame,positive
I love making new friends,0.4626501798629761,sympathy,positive
Im using up my Shu but Ill be buying the MAC in future Ill look at the Lancome one on wednesday,0.5227226614952087,relief,positive
While I dont PERSONALLY kill bugs the desire to play the quotGet the bugquot game with my puppy is to strong to resist,0.6194925904273987,satisfaction,negative
